Files,Shortnames,Dates,RA,DEC,model,instrument,teff,logg,z,enrich,stat,scale,radius
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,btnextgen,SPEX-PRISM,3000.0,0.5,-0.0,0.0,158102.21300964186,1.3846473768720568e-20,0.05219130251705422
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,144420.62344158528,3.535231823664696e-20,0.08339451568948589
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,btsettl15,SPEX-PRISM,1800.0,5.5,-0.0,,218232.75088780076,9.428002620772993e-20,0.13618785797430558
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,burrows06,SPEX-PRISM,1900.0,4.5,-0.5,,281588.0728289145,7.286004386225117e-20,0.11972180503539931
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,573523.4041681397,7.553449156882079e-21,0.038547942011726975
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,drift,SPEX-PRISM,1800.0,5.5,-0.0,,196094.4799520183,1.0605917849168364e-19,0.14444505257095766
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,dusty01,SPEX-PRISM,2000.0,6.0,-0.0,,277564.10640822,6.719307522431242e-20,0.11497165971132808
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,301917.07839394413,1.248109246251254e-19,0.15669489298561448
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,morley12,SPEX-PRISM,900.0,5.5,-0.0,,2178860.858829364,1.7414357820685213e-18,0.5853050534730292
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,morley14,SPEX-PRISM,450.0,5.0,-0.0,,7706494.0471298145,4.075695063584675e-17,2.831583568998079
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,2096160.614000937,1.591810850911916e-19,0.1769596588108152
spex_prism_1622-2445_170210.fits,J1622-2445,170210, 16:22:13.14,-24:45:34.1,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,463178.10222080717,3.558215728278446e-20,0.08366516644490327
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,btcond,SPEX-PRISM,2800.0,0.0,-0.5,0.2,4300.029254505005,1.665872998047208e-20,0.05724657207961123
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,btnextgen,SPEX-PRISM,2800.0,0.0,-0.5,0.2,4197.605837679597,1.6664656525666755e-20,0.05725675425517891
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,btsettl08,SPEX-PRISM,1900.0,5.5,-0.0,0.0,2830.0893794588246,6.880051968857666e-20,0.11633875214362187
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,btsettl15,SPEX-PRISM,1900.0,5.5,-0.0,,2982.506890709366,6.538670845683962e-20,0.1134157266683427
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,2684.2150727846733,5.0688103189793585e-20,0.09985770066338963
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,cond01,SPEX-PRISM,2300.0,4.0,-0.0,,8819.663281811618,2.7420687793702024e-20,0.07344592652704092
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,drift,SPEX-PRISM,1900.0,4.5,-0.0,,4014.9649877982656,6.830581681048578e-20,0.1159197368017977
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,dusty01,SPEX-PRISM,2100.0,5.5,-0.0,,4648.684622436212,4.454831084150215e-20,0.09361472428136834
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,6882.458447603478,9.884490295613408e-20,0.13944587813922774
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,morley12,SPEX-PRISM,1100.0,5.5,-0.0,,16851.757044257625,5.5558261194855985e-19,0.33060001158177216
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,morley14,SPEX-PRISM,450.0,5.0,-0.0,,83005.37580044138,3.762760927833457e-17,2.7207075056477454
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,14133.464951126905,1.4355973307525769e-19,0.16805245565256624
spex_prism_0005-2633_160922.fits,J0005-2633,160922, 00:05:36.56,-26:33:11.0,sonora18,SPEX-PRISM,2200.0,3.0,-0.0,,4458.97032806865,3.5303577636961766e-20,0.08333700742857209
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,btcond,SPEX-PRISM,3000.0,2.5,-0.0,0.0,7305.769234002065,1.0467999163183515e-20,0.04537957053618444
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,btnextgen,SPEX-PRISM,3000.0,2.5,-0.0,0.0,6588.083299221536,1.0471470254183526e-20,0.04538709363400003
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,btsettl08,SPEX-PRISM,2400.0,5.0,0.5,0.0,6538.854858449774,2.3686415982738898e-20,0.0682618757427942
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,btsettl15,SPEX-PRISM,3100.0,2.5,-0.0,,9379.361863449285,9.344459984632363e-21,0.04287514937990905
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,burrows06,SPEX-PRISM,2000.0,5.0,-0.5,,19883.09822417885,5.2534192884686837e-20,0.10165987562109512
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,15560.939187293792,7.247877819471581e-21,0.03776017285330054
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,drift,SPEX-PRISM,3000.0,3.0,0.3,,8920.687625175182,1.034982290271368e-20,0.04512269195696059
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,dusty01,SPEX-PRISM,2600.0,4.0,-0.0,,22387.238181867717,1.8715969019135375e-20,0.06067848105191728
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,67765.39755836455,1.022182539427899e-19,0.141805400560794
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,189125.37471595302,2.4996505710941596e-19,0.22175233067005837
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,623115.0105229724,3.843826566824249e-17,2.7498590513872108
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,170019.50867933425,1.3922885744015653e-19,0.16549816067752052
spex_prism_0422+1510_161013.fits,J0422+1510,161013, 04:22:45.28, 15:10:51.2,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,14138.913241720504,2.6168952342463574e-20,0.07174996771720007
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,btcond,SPEX-PRISM,2800.0,0.0,0.5,0.0,391592123.48127633,2.2995929030203658e-20,0.06725955996598684
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,btnextgen,SPEX-PRISM,2800.0,0.0,0.5,0.0,390822782.58181524,2.3119823320336027e-20,0.06744050246262293
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,btsettl08,SPEX-PRISM,1100.0,3.5,-0.5,0.2,21490444.130739965,1.1293486350787695e-17,1.4905363012481045
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,btsettl15,SPEX-PRISM,1600.0,3.5,-0.0,,163599152.12092355,1.2066739962495496e-18,0.4872182177277006
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,burrows06,SPEX-PRISM,1400.0,4.5,0.5,,401461521.4640389,2.996893588067285e-19,0.24280867729394312
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,458121421.4112823,1.460628532741392e-19,0.16951121311310896
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,drift,SPEX-PRISM,1100.0,4.5,0.3,,20725916.297233015,1.043946054882201e-17,1.4330705478349604
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,dusty01,SPEX-PRISM,1400.0,3.5,-0.0,,32678021.479335558,3.529935374547815e-18,0.8333202185729176
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,madhusudhan11,SPEX-PRISM,700.0,3.8,-0.0,,41002032.53304735,1.328729210446526e-16,5.112658477965228
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,morley12,SPEX-PRISM,550.0,5.5,-0.0,,309442129.30508864,1.8259282997558728e-16,5.993360506584823
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,morley14,SPEX-PRISM,450.0,5.0,-0.0,,495945228.88471603,1.7834743898463968e-17,1.8731043849620903
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,451835621.44386166,1.0375871972883062e-19,0.14286993398275996
spex_prism_0328+0155_160803.fits,J0328+0155,160803, 18:41:34.15,-05:02:21.3,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,440818369.86509943,1.1457419208482324e-19,0.1501315414339426
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,btcond,SPEX-PRISM,2700.0,4.0,-0.5,0.0,2511.0966660523977,1.6302932349433153e-20,0.056631935548992374
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,btnextgen,SPEX-PRISM,2800.0,3.5,-0.0,0.0,2008.167487988222,1.4658620150456877e-20,0.053700099130355936
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,btsettl08,SPEX-PRISM,2700.0,3.5,-0.0,0.0,2591.265690124045,1.6039355850718473e-20,0.05617227369662509
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,btsettl15,SPEX-PRISM,2700.0,4.5,-0.0,,3765.8350926489843,1.4926382172455757e-20,0.054188336667324914
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,burrows06,SPEX-PRISM,2000.0,5.5,-0.5,,21114.95724855537,5.062725439447764e-20,0.09979774531826002
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,10067.386852005036,7.855227311787615e-21,0.03931044140154047
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,drift,SPEX-PRISM,2800.0,3.5,-0.6,,4757.193473190935,1.4121211317172736e-20,0.05270654129445524
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,dusty01,SPEX-PRISM,2700.0,4.0,-0.0,,7539.1661850055525,1.634618971463875e-20,0.056707017914820766
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,76437.01928276027,9.434013839854032e-20,0.136231267200681
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,153693.4986471778,2.390934896815411e-19,0.21687646073343664
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,morley14,SPEX-PRISM,450.0,5.0,-0.0,,557542.2147628968,3.9088633542488805e-17,2.773025007968399
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,143420.01965619717,1.3124379562079375e-19,0.1606822604901862
spex_prism_0431+3031_161012.fits,J0431+3031,161012, 04:31:27.38, 30:31:35.0,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,10941.205997871366,2.5208111732787007e-20,0.07042043434705593
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,btcond,SPEX-PRISM,2900.0,0.0,-0.5,0.2,55715.30732066912,1.638475402657383e-20,0.056773870767326595
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,btnextgen,SPEX-PRISM,2900.0,0.0,-0.5,0.2,51343.70806359594,1.6400725744300155e-20,0.056801535368359655
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,19309.70707338422,3.291641090016579e-20,0.08047014416546451
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,btsettl15,SPEX-PRISM,1800.0,5.5,-0.0,,55568.90922555218,8.735647936335239e-20,0.13109197402540987
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,57624.950543344516,5.574256293056612e-20,0.10471816135951345
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,155659.07020109217,7.826183348468584e-21,0.03923770077360804
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,drift,SPEX-PRISM,1800.0,5.5,-0.3,,48727.69642079681,1.0036652742361854e-19,0.14051509812379992
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,dusty01,SPEX-PRISM,2000.0,6.0,-0.0,,87812.16174990729,6.216247073835753e-20,0.1105840969504668
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,99851.95416812498,1.0915173648753506e-19,0.1465358427945028
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,morley12,SPEX-PRISM,900.0,5.5,-0.0,,657255.896293906,1.6142214836925204e-18,0.5635209979419076
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,morley14,SPEX-PRISM,450.0,5.0,-0.0,,2345973.5877122437,3.9895783800806556e-17,2.801509133701423
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,579994.6945746797,1.497760719901194e-19,0.1716523526434049
spex_prism_1619-2326_170210.fits,J1619-2326,170210, 16:19:55.38,-23:26:59.5,sonora18,SPEX-PRISM,2300.0,3.0,-0.0,,89265.78150126954,3.334497947227995e-20,0.08099230688655808
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,btcond,SPEX-PRISM,2900.0,0.5,0.3,0.0,86615.71688521611,1.6688792998431973e-20,0.05729820353584227
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,btnextgen,SPEX-PRISM,2900.0,0.5,0.5,0.0,82343.98785025625,1.6549862010118794e-20,0.05705920684006977
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,btsettl08,SPEX-PRISM,1800.0,5.0,-0.0,0.0,40090.07963333268,1.106331532016898e-19,0.14752688998597274
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,52921.82430836202,1.1733188875171333e-19,0.15192756341216845
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,burrows06,SPEX-PRISM,1800.0,4.5,-0.5,,131531.5902491124,9.790441513207823e-20,0.13878089391269352
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,287934.5529138488,8.275425730729464e-21,0.040348158160723964
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,drift,SPEX-PRISM,1800.0,5.5,0.3,,45653.04966587223,1.1796711214506315e-19,0.15233826878241138
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,dusty01,SPEX-PRISM,1900.0,6.0,-0.0,,69378.14143824433,8.709738833975883e-20,0.13089742649179997
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,56379.10049247043,1.4127956018780916e-19,0.16671251719954616
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,morley12,SPEX-PRISM,800.0,5.5,-0.0,,828468.1993267523,3.789634843464696e-18,0.8634301790592982
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,2908836.796595669,4.0959011615925146e-17,2.8385939703357677
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,863065.4487771695,1.697038275693287e-19,0.18271506666355417
spex_prism_1627-2385_170210.fits,J1627-2385,170210, 16:27:36.03,-23:58:23.8,sonora18,SPEX-PRISM,2200.0,3.0,-0.0,,242595.18288490546,4.556824446281118e-20,0.09468031422982401
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,btcond,SPEX-PRISM,3200.0,4.5,-1.0,0.4,53762.41592129478,9.226608256890156e-21,0.042603922179553305
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,btnextgen,SPEX-PRISM,3300.0,5.0,-0.5,0.2,35886.97541621266,8.173788502026939e-21,0.04009961841308259
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,btsettl08,SPEX-PRISM,3300.0,4.5,-0.5,0.2,27555.53447129861,8.111115437890374e-21,0.03994558934928306
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,btsettl15,SPEX-PRISM,3400.0,5.0,-0.0,,39455.51250584657,7.263498627038941e-21,0.03780084178693222
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,1207906.0742194902,1.70016436947976e-20,0.05783277039541022
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,cond01,SPEX-PRISM,3300.0,5.0,-0.0,,38727.90651044201,8.194172150737498e-21,0.04014958713808674
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,drift,SPEX-PRISM,3000.0,4.0,-0.6,,250264.10101022787,1.1119873522428088e-20,0.04677119493818906
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,150633.7301333511,1.1302498831613936e-20,0.04715370012569819
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,3419459.651544853,8.959278561223975e-20,0.1327593329990092
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,5149135.870734118,2.3430441898080363e-19,0.21469344341517196
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,13162955.208092865,4.018730616761998e-17,2.8117259535062145
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,5135967.1604409255,1.2718953150983353e-19,0.158180966824674
spex_prism_0057+0221.160908.fits,J0057+0221,160908, 00:57:00.83, 02:21:47.2,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,1580847.3406884326,2.4324149553320713e-20,0.06917471433259115
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,btcond,SPEX-PRISM,3100.0,4.5,-0.5,0.2,28811.823028569277,9.973438652845639e-21,0.04429462223620846
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,btnextgen,SPEX-PRISM,3100.0,4.5,-0.5,0.2,19014.771345366666,9.972940839614338e-21,0.04429351676371522
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,btsettl08,SPEX-PRISM,3300.0,5.5,0.5,0.0,14282.51907943784,7.788540851111313e-21,0.03914322398356123
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,btsettl15,SPEX-PRISM,3200.0,5.0,-0.0,,22370.011467117532,8.730760817356357e-21,0.04144332458159299
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,563532.349844239,1.697954291354175e-20,0.05779516917654699
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,cond01,SPEX-PRISM,3200.0,4.5,-0.0,,31801.61293790975,8.992626384203334e-21,0.0420602468251761
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,drift,SPEX-PRISM,3000.0,3.5,-0.6,,86098.5061175558,1.1055440131454168e-20,0.04663549173328691
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,46107.530841939486,1.117734579451523e-20,0.04689190595788299
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,1689571.6425110828,9.189214883524618e-20,0.13445214819957282
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,2745906.6413481524,2.3107763478394566e-19,0.2132099649054814
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,morley14,SPEX-PRISM,450.0,5.0,-0.0,,7166076.722851532,3.859111131223088e-17,2.7553208870802695
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,2703308.8101102253,1.266827158131012e-19,0.1578654981772717
spex_prism_0046+0442_160911.fits,J0046+0442,160911, 00:46:15.02, 04:41:58.3,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,731786.7789784176,2.4454380387989352e-20,0.06935964690093213
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,btcond,SPEX-PRISM,3000.0,2.5,0.3,0.0,3295.154394568289,9.913743669301785e-21,0.04416186284802045
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,btnextgen,SPEX-PRISM,3000.0,2.5,0.5,0.0,3159.780020523196,9.99942763257133e-21,0.04435229658094586
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,1729.0676780270323,3.036669412603924e-20,0.07729071045517318
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,btsettl15,SPEX-PRISM,2350.0,4.5,-0.0,,4302.487341940809,2.6269792615394916e-20,0.07188807660019077
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,burrows06,SPEX-PRISM,2000.0,5.0,-0.5,,4068.936025507929,5.188615042856844e-20,0.10103091053857584
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,cond01,SPEX-PRISM,3200.0,2.5,-0.0,,7788.034207132727,7.777141090369782e-21,0.039114567345827855
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,drift,SPEX-PRISM,3000.0,3.0,0.3,,4426.1021151862415,1.0024847464880712e-20,0.044408635422306456
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,dusty01,SPEX-PRISM,2300.0,4.0,-0.0,,6665.355363827929,2.841001554319895e-20,0.07475913668516891
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,13113.053382953356,1.0419006958391405e-19,0.1431665982476846
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,36409.17949083811,2.511362415267747e-19,0.22227122193750812
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,morley14,SPEX-PRISM,450.0,5.0,-0.0,,134867.22307653842,3.76075549291381e-17,2.7199823826419216
spex_prism_0431+2610_171001.fits,J0431+2610,171001, 04:31:17.81, 26:10:58.5,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,32385.62049259,1.4003007683263182e-19,0.1659736731415267
